,County,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cumulative_cases,deaths,cumulative_deaths,cumulative_total_tests,positive_tests,cumulative_positive_tests,cumulative_total_doses,total_partially_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_booster_recip_count,cumulative_bivalent_booster_recip_count,booster_eligible_population,bivalent_booster_eligible_population
629,Alameda,2021-11-05,-21.0,-10.0,3.0,-48.0,-36.0,11.0,120049.0,3.0,1501.0,4361210.0,149.0,145439.0,2596879.0,68974.0,1215712.0,1728.0,1284779.0,51722.0,11.0,1405462.0,1405462.0
630,Alameda,2021-11-06,-23.0,-13.0,7.0,-43.0,-15.0,4.0,120133.0,0.0,1501.0,4365762.0,113.0,145552.0,2603872.0,70540.0,1216209.0,2063.0,1286842.0,53063.0,11.0,1405462.0,1405462.0
631,Alameda,2021-11-07,-20.0,-14.0,19.0,-38.0,-15.0,4.0,120197.0,1.0,1502.0,4369327.0,66.0,145618.0,2606837.0,71198.0,1216436.0,885.0,1287727.0,53680.0,11.0,1405462.0,1405462.0
632,Alameda,2021-11-08,-24.0,-11.0,-12.0,-54.0,-40.0,13.0,120356.0,0.0,1502.0,4386918.0,201.0,145819.0,2616800.0,72978.0,1217200.0,2544.0,1290271.0,55750.0,12.0,1405462.0,1405462.0
633,Alameda,2021-11-09,-23.0,-8.0,-14.0,-55.0,-41.0,14.0,120500.0,2.0,1504.0,4402774.0,181.0,146000.0,2628405.0,76027.0,1217946.0,3795.0,1294066.0,58080.0,14.0,1405462.0,1405462.0
634,Alameda,2021-11-10,-20.0,-10.0,5.0,-52.0,-40.0,12.0,120636.0,1.0,1505.0,4417826.0,180.0,146180.0,2641959.0,80127.0,1218729.0,4882.0,1298948.0,60765.0,16.0,1405462.0,1405462.0
635,Alameda,2021-11-11,-15.0,-9.0,19.0,-55.0,-55.0,16.0,120746.0,0.0,1505.0,4425480.0,126.0,146306.0,2655119.0,84328.0,1219390.0,4862.0,1303810.0,63175.0,16.0,1405462.0,1405462.0
636,Alameda,2021-11-12,-23.0,-11.0,4.0,-51.0,-39.0,12.0,120860.0,1.0,1506.0,4437814.0,182.0,146488.0,2668988.0,87393.0,1220263.0,3937.0,1307747.0,66331.0,16.0,1405462.0,1405462.0
637,Alameda,2021-11-13,-23.0,-13.0,14.0,-40.0,-16.0,4.0,120948.0,1.0,1507.0,4442407.0,97.0,146585.0,2677950.0,90395.0,1220739.0,3478.0,1311225.0,68024.0,16.0,1405462.0,1405462.0
638,Alameda,2021-11-14,-21.0,-14.0,19.0,-39.0,-16.0,4.0,121017.0,0.0,1507.0,4445633.0,65.0,146650.0,2681772.0,91806.0,1220919.0,1591.0,1312816.0,68694.0,17.0,1405462.0,1405462.0
639,Alameda,2021-11-15,-23.0,-11.0,-8.0,-53.0,-41.0,13.0,121191.0,0.0,1507.0,4462154.0,206.0,146856.0,2691963.0,93588.0,1221669.0,2532.0,1315348.0,71098.0,19.0,1405462.0,1405462.0
640,Alameda,2021-11-16,-21.0,-7.0,2.0,-53.0,-40.0,13.0,121349.0,2.0,1509.0,4478235.0,186.0,147042.0,2704607.0,96360.0,1222437.0,3540.0,1318888.0,73856.0,20.0,1405462.0,1405462.0
641,Alameda,2021-11-17,-21.0,-9.0,4.0,-52.0,-40.0,12.0,121456.0,2.0,1511.0,4492636.0,193.0,147235.0,2717831.0,99729.0,1223094.0,4027.0,1322915.0,76765.0,22.0,1405462.0,1405462.0
642,Alameda,2021-11-18,-20.0,-9.0,0.0,-51.0,-41.0,13.0,121578.0,0.0,1511.0,4505255.0,166.0,147401.0,2729583.0,102179.0,1223817.0,3173.0,1326088.0,79501.0,22.0,1405462.0,1405462.0
643,Alameda,2021-11-19,-24.0,-10.0,-12.0,-50.0,-37.0,12.0,121703.0,0.0,1511.0,4517411.0,179.0,147580.0,2743164.0,105306.0,1224627.0,3937.0,1330025.0,82546.0,22.0,1405462.0,1405462.0
644,Alameda,2021-11-20,-24.0,-11.0,6.0,-39.0,-14.0,3.0,121778.0,0.0,1511.0,4522511.0,114.0,147694.0,2752182.0,108182.0,1225092.0,3341.0,1333366.0,84349.0,22.0,1405462.0,1405462.0
645,Alameda,2021-11-21,-21.0,-14.0,14.0,-38.0,-15.0,3.0,121872.0,2.0,1513.0,4526595.0,76.0,147770.0,2755741.0,108919.0,1225287.0,932.0,1334298.0,85177.0,22.0,1405462.0,1405462.0
646,Alameda,2021-11-22,-17.0,-5.0,-1.0,-53.0,-49.0,13.0,122005.0,0.0,1513.0,4539737.0,197.0,147967.0,2767401.0,110661.0,1226012.0,2468.0,1336766.0,88164.0,22.0,1405462.0,1405462.0
647,Alameda,2021-11-23,-14.0,6.0,5.0,-52.0,-50.0,13.0,122120.0,0.0,1513.0,4551511.0,165.0,148132.0,2781545.0,113559.0,1226809.0,3695.0,1340461.0,91688.0,22.0,1405462.0,1405462.0
648,Alameda,2021-11-24,-8.0,18.0,0.0,-51.0,-55.0,12.0,122239.0,0.0,1513.0,4559221.0,153.0,148285.0,2792815.0,115043.0,1227639.0,2314.0,1342775.0,94640.0,22.0,1405462.0,1405462.0
649,Alameda,2021-11-25,-60.0,-24.0,12.0,-70.0,-88.0,20.0,122302.0,0.0,1513.0,4560589.0,25.0,148310.0,2793017.0,115058.0,1227658.0,34.0,1342809.0,94700.0,22.0,1405462.0,1405462.0
650,Alameda,2021-11-26,-29.0,-27.0,2.0,-65.0,-74.0,18.0,122411.0,2.0,1515.0,4565551.0,109.0,148419.0,2802015.0,115859.0,1228505.0,1648.0,1344457.0,96948.0,22.0,1405462.0,1405462.0
651,Alameda,2021-11-27,-32.0,-24.0,-7.0,-46.0,-26.0,4.0,122519.0,1.0,1516.0,4571274.0,104.0,148523.0,2808809.0,115978.0,1229530.0,1144.0,1345601.0,98609.0,22.0,1405462.0,1405462.0
652,Alameda,2021-11-28,-27.0,-20.0,2.0,-36.0,-19.0,4.0,122617.0,1.0,1517.0,4575504.0,85.0,148608.0,2811931.0,115570.0,1230294.0,356.0,1345957.0,99387.0,23.0,1405462.0,1405462.0
653,Alameda,2021-11-29,-23.0,-12.0,-5.0,-52.0,-42.0,12.0,122836.0,2.0,1519.0,4594460.0,275.0,148883.0,2823202.0,114527.0,1232722.0,1385.0,1347342.0,102295.0,23.0,1405462.0,1405462.0
654,Alameda,2021-11-30,-22.0,-8.0,4.0,-50.0,-40.0,12.0,122997.0,0.0,1519.0,4613424.0,211.0,149094.0,2837437.0,112921.0,1236002.0,1675.0,1349017.0,105973.0,24.0,1405462.0,1405462.0
655,Alameda,2021-12-01,-21.0,-9.0,1.0,-53.0,-41.0,12.0,123169.0,0.0,1519.0,4628264.0,192.0,149286.0,2853977.0,110607.0,1240576.0,2260.0,1351277.0,109984.0,27.0,1405462.0,1405462.0
656,Alameda,2021-12-02,-21.0,-11.0,4.0,-53.0,-41.0,13.0,123320.0,2.0,1521.0,4642160.0,222.0,149508.0,2870503.0,108843.0,1244393.0,2053.0,1353330.0,114423.0,27.0,1405462.0,1405462.0
657,Alameda,2021-12-03,-24.0,-11.0,-10.0,-51.0,-36.0,12.0,123478.0,0.0,1521.0,4655710.0,222.0,149730.0,2888069.0,106987.0,1248487.0,2237.0,1355567.0,119166.0,27.0,1405462.0,1405462.0
658,Alameda,2021-12-04,-24.0,-13.0,0.0,-41.0,-12.0,5.0,123572.0,1.0,1522.0,4660944.0,102.0,149832.0,2899049.0,104650.0,1252028.0,1204.0,1356771.0,121926.0,27.0,1405462.0,1405462.0
659,Alameda,2021-12-05,-22.0,-15.0,5.0,-41.0,-14.0,4.0,123686.0,1.0,1523.0,4665370.0,94.0,149926.0,2903773.0,103498.0,1253674.0,494.0,1357265.0,123071.0,27.0,1405462.0,1405462.0
660,Alameda,2021-12-06,-23.0,-12.0,-18.0,-56.0,-41.0,13.0,123871.0,0.0,1523.0,4682666.0,224.0,150150.0,2916754.0,102602.0,1256072.0,1502.0,1358767.0,127236.0,27.0,1405462.0,1405462.0
661,Alameda,2021-12-07,-21.0,-8.0,0.0,-54.0,-40.0,12.0,124037.0,1.0,1524.0,4699968.0,220.0,150370.0,2931853.0,100861.0,1259379.0,1566.0,1360333.0,131833.0,28.0,1405462.0,1405462.0
662,Alameda,2021-12-08,-22.0,-12.0,-14.0,-54.0,-40.0,12.0,124212.0,2.0,1526.0,4715100.0,223.0,150593.0,2947776.0,98806.0,1263251.0,1818.0,1362151.0,136553.0,29.0,1405462.0,1405462.0
663,Alameda,2021-12-09,-20.0,-12.0,1.0,-53.0,-40.0,12.0,124363.0,0.0,1526.0,4728801.0,192.0,150785.0,2963161.0,97794.0,1266026.0,1763.0,1363914.0,141775.0,31.0,1405462.0,1405462.0
664,Alameda,2021-12-10,-23.0,-13.0,-5.0,-51.0,-35.0,11.0,124507.0,1.0,1527.0,4741648.0,200.0,150985.0,2979741.0,95747.0,1270000.0,1927.0,1365841.0,146755.0,34.0,1405462.0,1405462.0
665,Alameda,2021-12-11,-23.0,-13.0,2.0,-38.0,-10.0,3.0,124631.0,1.0,1528.0,4747025.0,107.0,151092.0,2990539.0,93494.0,1273417.0,1163.0,1367004.0,149855.0,36.0,1405462.0,1405462.0
666,Alameda,2021-12-12,-28.0,-20.0,-48.0,-47.0,-14.0,6.0,124770.0,2.0,1530.0,4751349.0,82.0,151174.0,2996093.0,93116.0,1274411.0,616.0,1367620.0,151914.0,36.0,1405462.0,1405462.0
667,Alameda,2021-12-13,-28.0,-19.0,-47.0,-59.0,-42.0,15.0,125052.0,1.0,1531.0,4767338.0,227.0,151401.0,3007933.0,92340.0,1276431.0,1244.0,1368864.0,156140.0,37.0,1405462.0,1405462.0
668,Alameda,2021-12-14,-18.0,-5.0,-12.0,-54.0,-40.0,13.0,125343.0,0.0,1531.0,4784530.0,329.0,151730.0,3022791.0,90565.0,1279597.0,1391.0,1370255.0,161323.0,37.0,1405462.0,1405462.0
669,Alameda,2021-12-15,-19.0,-11.0,-27.0,-54.0,-40.0,13.0,125676.0,1.0,1532.0,4799809.0,413.0,152143.0,3037807.0,90081.0,1281916.0,1835.0,1372090.0,166923.0,38.0,1405462.0,1405462.0
670,Alameda,2021-12-16,-14.0,-9.0,-8.0,-50.0,-41.0,12.0,126005.0,2.0,1534.0,4814342.0,421.0,152564.0,3052425.0,91292.0,1283011.0,2306.0,1374396.0,172842.0,41.0,1405462.0,1405462.0
671,Alameda,2021-12-17,-19.0,-11.0,-6.0,-49.0,-37.0,11.0,126386.0,0.0,1534.0,4828211.0,410.0,152974.0,3067933.0,91340.0,1285124.0,2161.0,1376557.0,178627.0,42.0,1405462.0,1405462.0
672,Alameda,2021-12-18,-22.0,-15.0,-12.0,-38.0,-12.0,3.0,126730.0,2.0,1536.0,4835152.0,304.0,153278.0,3077380.0,91360.0,1286665.0,1561.0,1378118.0,182071.0,42.0,1405462.0,1405462.0
673,Alameda,2021-12-19,-18.0,-18.0,-9.0,-38.0,-12.0,3.0,127140.0,2.0,1538.0,4840854.0,248.0,153526.0,3082001.0,91671.0,1287083.0,729.0,1378847.0,184001.0,42.0,1405462.0,1405462.0
674,Alameda,2021-12-20,-12.0,-8.0,-15.0,-55.0,-48.0,13.0,128033.0,2.0,1540.0,4857129.0,831.0,154357.0,3094977.0,91726.0,1288633.0,1605.0,1380452.0,189312.0,43.0,1405462.0,1405462.0
675,Alameda,2021-12-21,-11.0,-3.0,-17.0,-56.0,-49.0,14.0,128998.0,1.0,1541.0,4875189.0,1075.0,155432.0,3109689.0,92000.0,1290278.0,1919.0,1382371.0,195351.0,45.0,1405462.0,1405462.0
676,Alameda,2021-12-22,-10.0,-1.0,-33.0,-56.0,-51.0,14.0,130022.0,3.0,1544.0,4893655.0,1271.0,156703.0,3124264.0,92076.0,1292160.0,1958.0,1384329.0,201205.0,45.0,1405462.0,1405462.0
677,Alameda,2021-12-23,-7.0,11.0,-25.0,-57.0,-60.0,15.0,130979.0,1.0,1545.0,4909826.0,1243.0,157946.0,3137750.0,92022.0,1293904.0,1690.0,1386019.0,206931.0,49.0,1405462.0,1405462.0
678,Alameda,2021-12-24,-33.0,3.0,-23.0,-65.0,-75.0,19.0,131715.0,1.0,1546.0,4916124.0,541.0,158487.0,3141170.0,91989.0,1294337.0,400.0,1386419.0,208438.0,49.0,1405462.0,1405462.0
679,Alameda,2021-12-25,-77.0,-61.0,-66.0,-66.0,-65.0,12.0,132337.0,2.0,1548.0,4918471.0,283.0,158770.0,3141280.0,91997.0,1294347.0,18.0,1386437.0,208485.0,49.0,1405462.0,1405462.0
680,Alameda,2021-12-26,-35.0,-32.0,-50.0,-50.0,-25.0,6.0,133425.0,2.0,1550.0,4925892.0,968.0,159738.0,3144866.0,92184.0,1294693.0,533.0,1386970.0,210141.0,49.0,1405462.0,1405462.0
681,Alameda,2021-12-27,-20.0,-15.0,-27.0,-62.0,-63.0,17.0,135548.0,2.0,1552.0,4944556.0,2788.0,162526.0,3155265.0,92008.0,1296184.0,1315.0,1388285.0,214665.0,50.0,1405462.0,1405462.0
682,Alameda,2021-12-28,-20.0,-12.0,-24.0,-60.0,-59.0,17.0,138230.0,0.0,1552.0,4965533.0,3811.0,166337.0,3169076.0,92084.0,1298167.0,2059.0,1390344.0,220617.0,51.0,1405462.0,1405462.0
683,Alameda,2021-12-29,-23.0,-15.0,-43.0,-61.0,-60.0,18.0,141397.0,1.0,1553.0,4986566.0,3731.0,170068.0,3182122.0,92245.0,1299885.0,1879.0,1392223.0,226402.0,51.0,1405462.0,1405462.0
684,Alameda,2021-12-30,-15.0,-2.0,6.0,-58.0,-61.0,16.0,144639.0,0.0,1553.0,5008946.0,3954.0,174022.0,3194357.0,92414.0,1301380.0,1664.0,1393887.0,232125.0,51.0,1405462.0,1405462.0
685,Alameda,2021-12-31,-31.0,-1.0,-7.0,-67.0,-72.0,20.0,145942.0,1.0,1554.0,5018322.0,1435.0,175457.0,3197871.0,92335.0,1301905.0,446.0,1394333.0,233706.0,52.0,1405462.0,1405462.0
686,Alameda,2022-01-01,-53.0,-43.0,-16.0,-61.0,-48.0,11.0,146763.0,1.0,1555.0,5020823.0,516.0,175973.0,3198197.0,92361.0,1301937.0,58.0,1394391.0,233852.0,52.0,1405462.0,1405462.0
687,Alameda,2022-01-02,-32.0,-24.0,-11.0,-48.0,-21.0,6.0,148649.0,2.0,1557.0,5031456.0,1761.0,177734.0,3200591.0,92403.0,1302208.0,313.0,1394704.0,235013.0,52.0,1405462.0,1405462.0
688,Alameda,2022-01-03,-24.0,-11.0,-26.0,-59.0,-54.0,18.0,153218.0,0.0,1557.0,5061859.0,5413.0,183147.0,3209986.0,92438.0,1303408.0,1235.0,1395939.0,239616.0,54.0,1405462.0,1405462.0
689,Alameda,2022-01-04,-29.0,-10.0,-21.0,-61.0,-49.0,18.0,159358.0,1.0,1558.0,5099010.0,7343.0,190490.0,3221819.0,92676.0,1304866.0,1696.0,1397635.0,245339.0,55.0,1405462.0,1405462.0
690,Alameda,2022-01-05,-29.0,-13.0,-15.0,-62.0,-49.0,17.0,164978.0,1.0,1559.0,5131872.0,6702.0,197192.0,3234076.0,92827.0,1306472.0,1757.0,1399392.0,251372.0,56.0,1405462.0,1405462.0
691,Alameda,2022-01-06,-31.0,-14.0,-17.0,-62.0,-50.0,18.0,170085.0,4.0,1563.0,5165414.0,6207.0,203399.0,3246419.0,92737.0,1308233.0,1671.0,1401063.0,257435.0,56.0,1405462.0,1405462.0
692,Alameda,2022-01-07,-35.0,-18.0,-30.0,-62.0,-46.0,19.0,175332.0,4.0,1567.0,5197523.0,6503.0,209902.0,3261376.0,92671.0,1310280.0,1981.0,1403044.0,264647.0,57.0,1405462.0,1405462.0
693,Alameda,2022-01-08,-35.0,-19.0,-10.0,-53.0,-19.0,10.0,178020.0,1.0,1568.0,5211581.0,3275.0,213177.0,3270224.0,92228.0,1311798.0,1075.0,1404119.0,268614.0,58.0,1405462.0,1405462.0
694,Alameda,2022-01-09,-33.0,-20.0,3.0,-49.0,-19.0,8.0,179919.0,2.0,1570.0,5222911.0,2309.0,215486.0,3273594.0,92344.0,1312273.0,591.0,1404710.0,270184.0,58.0,1405462.0,1405462.0
695,Alameda,2022-01-10,-30.0,-15.0,-8.0,-63.0,-48.0,17.0,184415.0,1.0,1571.0,5255719.0,5591.0,221077.0,3282785.0,92571.0,1313298.0,1252.0,1405962.0,275033.0,58.0,1405462.0,1405462.0
696,Alameda,2022-01-11,-30.0,-12.0,-1.0,-63.0,-47.0,17.0,189473.0,3.0,1574.0,5291154.0,6486.0,227563.0,3294122.0,92745.0,1314701.0,1577.0,1407539.0,280812.0,59.0,1405462.0,1405462.0
697,Alameda,2022-01-12,-30.0,-15.0,-5.0,-63.0,-48.0,18.0,193908.0,2.0,1576.0,5322185.0,5727.0,233290.0,3306241.0,93103.0,1316045.0,1702.0,1409241.0,287098.0,59.0,1405462.0,1405462.0
698,Alameda,2022-01-13,-31.0,-16.0,-4.0,-62.0,-49.0,18.0,198463.0,4.0,1580.0,5354768.0,5870.0,239160.0,3317935.0,93499.0,1317392.0,1743.0,1410984.0,293244.0,61.0,1405462.0,1405462.0
699,Alameda,2022-01-14,-32.0,-18.0,-5.0,-60.0,-45.0,17.0,202703.0,7.0,1587.0,5384373.0,5671.0,244831.0,3330557.0,94027.0,1318578.0,1714.0,1412698.0,300026.0,63.0,1405462.0,1405462.0
700,Alameda,2022-01-15,-34.0,-19.0,-5.0,-51.0,-20.0,9.0,204732.0,3.0,1590.0,5397518.0,2710.0,247541.0,3337031.0,94479.0,1319031.0,905.0,1413603.0,303511.0,64.0,1405462.0,1405462.0
701,Alameda,2022-01-16,-32.0,-23.0,9.0,-52.0,-19.0,7.0,206073.0,9.0,1599.0,5406888.0,1655.0,249196.0,3340177.0,94730.0,1319374.0,594.0,1414197.0,305075.0,64.0,1405462.0,1405462.0
702,Alameda,2022-01-17,-22.0,-13.0,23.0,-67.0,-66.0,19.0,209114.0,5.0,1604.0,5426212.0,3855.0,253051.0,3346510.0,95060.0,1319946.0,902.0,1415099.0,308402.0,64.0,1405462.0,1405462.0
703,Alameda,2022-01-18,-31.0,-13.0,-2.0,-61.0,-46.0,17.0,213764.0,7.0,1611.0,5464477.0,6102.0,259153.0,3356153.0,95028.0,1321374.0,1396.0,1416495.0,313309.0,64.0,1405462.0,1405462.0
704,Alameda,2022-01-19,-31.0,-16.0,-1.0,-62.0,-46.0,17.0,217100.0,3.0,1614.0,5491707.0,4297.0,263450.0,3366253.0,95003.0,1322782.0,1383.0,1417878.0,318638.0,65.0,1405462.0,1405462.0
705,Alameda,2022-01-20,-30.0,-16.0,4.0,-60.0,-46.0,17.0,220461.0,7.0,1621.0,5521512.0,4509.0,267959.0,3375713.0,95225.0,1323903.0,1343.0,1419221.0,323752.0,65.0,1405462.0,1405462.0
706,Alameda,2022-01-21,-32.0,-17.0,-1.0,-58.0,-40.0,16.0,223513.0,4.0,1625.0,5548344.0,4179.0,272138.0,3385909.0,95668.0,1324881.0,1420.0,1420641.0,329416.0,65.0,1405462.0,1405462.0
707,Alameda,2022-01-22,-33.0,-18.0,9.0,-51.0,-17.0,8.0,225089.0,7.0,1632.0,5559106.0,2053.0,274191.0,3391510.0,96076.0,1325306.0,833.0,1421474.0,332499.0,65.0,1405462.0,1405462.0
708,Alameda,2022-01-23,-29.0,-19.0,23.0,-46.0,-15.0,6.0,226147.0,4.0,1636.0,5567651.0,1318.0,275509.0,3394429.0,96351.0,1325555.0,524.0,1421998.0,334047.0,66.0,1405462.0,1405462.0
709,Alameda,2022-01-24,-30.0,-16.0,-2.0,-62.0,-44.0,16.0,228838.0,7.0,1643.0,5597995.0,3614.0,279123.0,3401357.0,96539.0,1326303.0,936.0,1422934.0,338002.0,66.0,1405462.0,1405462.0
710,Alameda,2022-01-25,-28.0,-13.0,2.0,-61.0,-44.0,16.0,231302.0,5.0,1648.0,5625383.0,3356.0,282479.0,3409211.0,96504.0,1327449.0,1111.0,1424045.0,342207.0,66.0,1405462.0,1405462.0
711,Alameda,2022-01-26,-28.0,-16.0,2.0,-61.0,-44.0,16.0,233182.0,3.0,1651.0,5648607.0,2641.0,285120.0,3417660.0,96641.0,1328683.0,1371.0,1425416.0,346628.0,67.0,1405462.0,1405462.0
712,Alameda,2022-01-27,-28.0,-15.0,10.0,-58.0,-45.0,16.0,235066.0,10.0,1661.0,5674281.0,2657.0,287777.0,3425212.0,96660.0,1329840.0,1176.0,1426592.0,350641.0,67.0,1405462.0,1405462.0
713,Alameda,2022-01-28,-29.0,-16.0,1.0,-57.0,-40.0,15.0,236652.0,8.0,1669.0,5694078.0,2354.0,290131.0,3434721.0,96506.0,1331284.0,1290.0,1427882.0,355756.0,67.0,1405462.0,1405462.0
714,Alameda,2022-01-29,-29.0,-16.0,18.0,-49.0,-14.0,6.0,237597.0,9.0,1678.0,5702418.0,1338.0,291469.0,3439798.0,96516.0,1331940.0,666.0,1428548.0,358522.0,67.0,1405462.0,1405462.0
715,Alameda,2022-01-30,-31.0,-17.0,14.0,-46.0,-15.0,5.0,238268.0,11.0,1689.0,5708683.0,807.0,292276.0,3441588.0,96538.0,1332204.0,286.0,1428834.0,359450.0,67.0,1405462.0,1405462.0
716,Alameda,2022-01-31,-27.0,-15.0,-3.0,-60.0,-43.0,15.0,239821.0,4.0,1693.0,5735315.0,2319.0,294595.0,3446612.0,96540.0,1333051.0,849.0,1429683.0,362032.0,68.0,1405462.0,1405462.0
717,Alameda,2022-02-01,-26.0,-12.0,7.0,-59.0,-43.0,15.0,241175.0,7.0,1700.0,5757706.0,1865.0,296460.0,3452204.0,96372.0,1334080.0,861.0,1430544.0,364888.0,68.0,1405462.0,1405462.0
718,Alameda,2022-02-02,-26.0,-15.0,2.0,-59.0,-42.0,15.0,242245.0,7.0,1707.0,5777999.0,1612.0,298072.0,3458700.0,96179.0,1335355.0,1082.0,1431626.0,368072.0,69.0,1405462.0,1405462.0
719,Alameda,2022-02-03,-25.0,-14.0,10.0,-57.0,-43.0,14.0,243197.0,5.0,1712.0,5800809.0,1570.0,299642.0,3464324.0,95946.0,1336461.0,873.0,1432499.0,370900.0,70.0,1405462.0,1405462.0
720,Alameda,2022-02-04,-27.0,-15.0,5.0,-55.0,-37.0,13.0,243971.0,6.0,1718.0,5817619.0,1239.0,300881.0,3471535.0,95706.0,1337806.0,1105.0,1433604.0,374504.0,72.0,1405462.0,1405462.0
721,Alameda,2022-02-05,-28.0,-16.0,13.0,-47.0,-14.0,6.0,244461.0,6.0,1724.0,5823983.0,717.0,301598.0,3475099.0,95551.0,1338464.0,504.0,1434108.0,376348.0,72.0,1405462.0,1405462.0
722,Alameda,2022-02-06,-25.0,-16.0,35.0,-43.0,-14.0,4.0,244875.0,8.0,1732.0,5828783.0,528.0,302126.0,3476788.0,95465.0,1338846.0,296.0,1434404.0,377126.0,72.0,1405462.0,1405462.0
723,Alameda,2022-02-07,-27.0,-16.0,7.0,-58.0,-41.0,14.0,245783.0,5.0,1737.0,5850985.0,1333.0,303459.0,3480473.0,95404.0,1339522.0,615.0,1435019.0,378987.0,72.0,1405462.0,1405462.0
724,Alameda,2022-02-08,-26.0,-12.0,16.0,-57.0,-41.0,13.0,246501.0,9.0,1746.0,5871021.0,1119.0,304578.0,3484985.0,95183.0,1340477.0,734.0,1435753.0,381142.0,72.0,1405462.0,1405462.0
725,Alameda,2022-02-09,-26.0,-15.0,13.0,-58.0,-42.0,14.0,247129.0,9.0,1755.0,5888714.0,983.0,305561.0,3489874.0,94986.0,1341538.0,864.0,1436617.0,383405.0,73.0,1405462.0,1405462.0
726,Alameda,2022-02-10,-23.0,-13.0,21.0,-55.0,-42.0,13.0,247661.0,4.0,1759.0,5907996.0,796.0,306357.0,3494312.0,94744.0,1342520.0,740.0,1437357.0,385467.0,73.0,1405462.0,1405462.0
727,Alameda,2022-02-11,-25.0,-12.0,17.0,-53.0,-37.0,12.0,248183.0,6.0,1765.0,5922507.0,811.0,307168.0,3500141.0,94517.0,1343631.0,884.0,1438241.0,388329.0,73.0,1405462.0,1405462.0
728,Alameda,2022-02-12,-26.0,-12.0,27.0,-43.0,-14.0,4.0,248467.0,8.0,1773.0,5927253.0,415.0,307583.0,3503204.0,94390.0,1344213.0,455.0,1438696.0,389900.0,73.0,1405462.0,1405462.0
729,Alameda,2022-02-13,-29.0,-9.0,21.0,-44.0,-14.0,3.0,248688.0,2.0,1775.0,5931238.0,260.0,307843.0,3504735.0,94333.0,1344518.0,248.0,1438944.0,390644.0,73.0,1405462.0,1405462.0
730,Alameda,2022-02-14,-19.0,-6.0,-7.0,-58.0,-43.0,13.0,249176.0,1.0,1776.0,5949974.0,726.0,308569.0,3507222.0,94289.0,1344966.0,404.0,1439348.0,391876.0,73.0,1405462.0,1405462.0
731,Alameda,2022-02-15,-26.0,-14.0,11.0,-55.0,-41.0,13.0,249605.0,4.0,1780.0,5969472.0,624.0,309193.0,3510722.0,94140.0,1345694.0,579.0,1439927.0,393550.0,73.0,1405462.0,1405462.0
732,Alameda,2022-02-16,-25.0,-16.0,16.0,-55.0,-41.0,13.0,249959.0,4.0,1784.0,5985979.0,489.0,309682.0,3514302.0,93820.0,1346602.0,588.0,1440515.0,395140.0,73.0,1405462.0,1405462.0
733,Alameda,2022-02-17,-24.0,-17.0,18.0,-52.0,-41.0,13.0,250267.0,5.0,1789.0,6002088.0,460.0,310142.0,3517701.0,93659.0,1347363.0,600.0,1441115.0,396682.0,73.0,1405462.0,1405462.0
734,Alameda,2022-02-18,-24.0,-16.0,10.0,-51.0,-38.0,12.0,250531.0,6.0,1795.0,6013929.0,435.0,310577.0,3522286.0,93338.0,1348383.0,698.0,1441813.0,398831.0,73.0,1405462.0,1405462.0
735,Alameda,2022-02-19,-27.0,-18.0,22.0,-39.0,-16.0,3.0,250696.0,2.0,1797.0,6018013.0,245.0,310822.0,3524599.0,93210.0,1348820.0,309.0,1442122.0,400066.0,73.0,1405462.0,1405462.0
736,Alameda,2022-02-20,-24.0,-21.0,15.0,-42.0,-17.0,3.0,250866.0,5.0,1802.0,6021092.0,199.0,311021.0,3525604.0,93135.0,1349045.0,150.0,1442272.0,400546.0,73.0,1405462.0,1405462.0
737,Alameda,2022-02-21,-17.0,-15.0,25.0,-63.0,-67.0,16.0,251095.0,2.0,1804.0,6027611.0,282.0,311303.0,3527006.0,93035.0,1349398.0,253.0,1442525.0,401149.0,73.0,1405462.0,1405462.0
738,Alameda,2022-02-22,-27.0,-16.0,-5.0,-55.0,-42.0,13.0,251377.0,3.0,1807.0,6044306.0,455.0,311758.0,3529790.0,92774.0,1350086.0,427.0,1442952.0,402428.0,73.0,1405462.0,1405462.0
739,Alameda,2022-02-23,-26.0,-17.0,-2.0,-55.0,-42.0,13.0,251625.0,4.0,1811.0,6058294.0,363.0,312121.0,3532729.0,92540.0,1350810.0,490.0,1443442.0,403744.0,73.0,1405462.0,1405462.0
740,Alameda,2022-02-24,-25.0,-18.0,6.0,-54.0,-43.0,13.0,251849.0,3.0,1814.0,6072476.0,317.0,312438.0,3535153.0,92400.0,1351367.0,417.0,1443859.0,404910.0,73.0,1405462.0,1405462.0
741,Alameda,2022-02-25,-26.0,-18.0,3.0,-52.0,-37.0,12.0,252058.0,1.0,1815.0,6083486.0,320.0,312758.0,3539198.0,92080.0,1352282.0,595.0,1444454.0,406853.0,73.0,1405462.0,1405462.0
742,Alameda,2022-02-26,-27.0,-18.0,2.0,-44.0,-13.0,4.0,252182.0,1.0,1816.0,6087231.0,162.0,312920.0,3540862.0,92018.0,1352608.0,264.0,1444718.0,407709.0,73.0,1405462.0,1405462.0
