,date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests
811,2022-04-22,Alameda,County,1685886.0,362.0,261997.0,2.0,1862.0,9306.0,6572889,443.0,325071
812,2022-04-23,Alameda,County,1685886.0,229.0,262226.0,2.0,1864.0,3267.0,6576156,270.0,325341
813,2022-04-24,Alameda,County,1685886.0,247.0,262473.0,1.0,1865.0,2880.0,6579036,202.0,325543
814,2022-04-25,Alameda,County,1685886.0,583.0,263056.0,1.0,1866.0,15124.0,6594160,646.0,326189
815,2022-04-26,Alameda,County,1685886.0,513.0,263569.0,0.0,1866.0,12926.0,6607086,584.0,326773
816,2022-04-27,Alameda,County,1685886.0,523.0,264092.0,0.0,1866.0,13142.0,6620228,611.0,327384
817,2022-04-28,Alameda,County,1685886.0,480.0,264572.0,0.0,1866.0,11931.0,6632159,541.0,327925
818,2022-04-29,Alameda,County,1685886.0,442.0,265014.0,1.0,1867.0,9910.0,6642069,580.0,328505
819,2022-04-30,Alameda,County,1685886.0,311.0,265325.0,0.0,1867.0,3577.0,6645646,351.0,328856
820,2022-05-01,Alameda,County,1685886.0,408.0,265733.0,0.0,1867.0,2846.0,6648492,320.0,329176
821,2022-05-02,Alameda,County,1685886.0,700.0,266433.0,0.0,1867.0,13690.0,6662182,793.0,329969
822,2022-05-03,Alameda,County,1685886.0,637.0,267070.0,0.0,1867.0,12720.0,6674902,760.0,330729
823,2022-05-04,Alameda,County,1685886.0,602.0,267672.0,0.0,1867.0,12939.0,6687841,723.0,331452
824,2022-05-05,Alameda,County,1685886.0,670.0,268342.0,2.0,1869.0,13204.0,6701045,762.0,332214
825,2022-05-06,Alameda,County,1685886.0,589.0,268931.0,0.0,1869.0,11001.0,6712046,719.0,332933
826,2022-05-07,Alameda,County,1685886.0,382.0,269313.0,0.0,1869.0,3986.0,6716032,408.0,333341
827,2022-05-08,Alameda,County,1685886.0,379.0,269692.0,2.0,1871.0,3028.0,6719060,324.0,333665
828,2022-05-09,Alameda,County,1685886.0,891.0,270583.0,1.0,1872.0,14611.0,6733671,993.0,334658
829,2022-05-10,Alameda,County,1685886.0,778.0,271361.0,2.0,1874.0,13827.0,6747498,885.0,335543
830,2022-05-11,Alameda,County,1685886.0,783.0,272144.0,1.0,1875.0,13568.0,6761066,905.0,336448
831,2022-05-12,Alameda,County,1685886.0,710.0,272854.0,0.0,1875.0,13632.0,6774698,872.0,337320
832,2022-05-13,Alameda,County,1685886.0,747.0,273601.0,1.0,1876.0,11568.0,6786266,945.0,338265
833,2022-05-14,Alameda,County,1685886.0,482.0,274083.0,2.0,1878.0,4194.0,6790460,493.0,338758
834,2022-05-15,Alameda,County,1685886.0,428.0,274511.0,0.0,1878.0,3287.0,6793747,372.0,339130
835,2022-05-16,Alameda,County,1685886.0,1064.0,275575.0,1.0,1879.0,14957.0,6808704,1213.0,340343
836,2022-05-17,Alameda,County,1685886.0,1004.0,276579.0,1.0,1880.0,14949.0,6823653,1148.0,341491
837,2022-05-18,Alameda,County,1685886.0,839.0,277418.0,1.0,1881.0,13648.0,6837301,1041.0,342532
838,2022-05-19,Alameda,County,1685886.0,845.0,278263.0,1.0,1882.0,13225.0,6850526,1005.0,343537
839,2022-05-20,Alameda,County,1685886.0,825.0,279088.0,0.0,1882.0,11901.0,6862427,1047.0,344584
840,2022-05-21,Alameda,County,1685886.0,541.0,279629.0,1.0,1883.0,4450.0,6866877,614.0,345198
841,2022-05-22,Alameda,County,1685886.0,466.0,280095.0,0.0,1883.0,3473.0,6870350,436.0,345634
842,2022-05-23,Alameda,County,1685886.0,1086.0,281181.0,0.0,1883.0,16217.0,6886567,1386.0,347020
843,2022-05-24,Alameda,County,1685886.0,935.0,282116.0,2.0,1885.0,14324.0,6900891,1158.0,348178
844,2022-05-25,Alameda,County,1685886.0,882.0,282998.0,1.0,1886.0,13439.0,6914330,1151.0,349329
845,2022-05-26,Alameda,County,1685886.0,904.0,283902.0,0.0,1886.0,13101.0,6927431,1060.0,350389
846,2022-05-27,Alameda,County,1685886.0,849.0,284751.0,1.0,1887.0,9450.0,6936881,1041.0,351430
847,2022-05-28,Alameda,County,1685886.0,475.0,285226.0,0.0,1887.0,3961.0,6940842,590.0,352020
848,2022-05-29,Alameda,County,1685886.0,378.0,285604.0,0.0,1887.0,2842.0,6943684,340.0,352360
849,2022-05-30,Alameda,County,1685886.0,488.0,286092.0,0.0,1887.0,3678.0,6947362,457.0,352817
850,2022-05-31,Alameda,County,1685886.0,1376.0,287468.0,1.0,1888.0,17765.0,6965127,1646.0,354463
851,2022-06-01,Alameda,County,1685886.0,1109.0,288577.0,0.0,1888.0,11977.0,6977104,1275.0,355738
852,2022-06-02,Alameda,County,1685886.0,1013.0,289590.0,1.0,1889.0,12168.0,6989272,1163.0,356901
853,2022-06-03,Alameda,County,1685886.0,903.0,290493.0,1.0,1890.0,11139.0,7000411,1081.0,357982
854,2022-06-04,Alameda,County,1685886.0,537.0,291030.0,0.0,1890.0,4498.0,7004909,596.0,358578
855,2022-06-05,Alameda,County,1685886.0,505.0,291535.0,0.0,1890.0,3568.0,7008477,470.0,359048
856,2022-06-06,Alameda,County,1685886.0,1053.0,292588.0,1.0,1891.0,12127.0,7020604,1220.0,360268
857,2022-06-07,Alameda,County,1685886.0,886.0,293474.0,0.0,1891.0,11400.0,7032004,1166.0,361434
858,2022-06-08,Alameda,County,1685886.0,808.0,294282.0,2.0,1893.0,9189.0,7041193,1041.0,362475
859,2022-06-09,Alameda,County,1685886.0,766.0,295048.0,2.0,1895.0,9527.0,7050720,898.0,363373
860,2022-06-10,Alameda,County,1685886.0,911.0,295959.0,1.0,1896.0,8579.0,7059299,1018.0,364391
861,2022-06-11,Alameda,County,1685886.0,475.0,296434.0,0.0,1896.0,3699.0,7062998,517.0,364908
862,2022-06-12,Alameda,County,1685886.0,416.0,296850.0,0.0,1896.0,3032.0,7066030,406.0,365314
863,2022-06-13,Alameda,County,1685886.0,819.0,297669.0,0.0,1896.0,10500.0,7076530,1025.0,366339
864,2022-06-14,Alameda,County,1685886.0,824.0,298493.0,0.0,1896.0,10192.0,7086722,1001.0,367340
865,2022-06-15,Alameda,County,1685886.0,700.0,299193.0,2.0,1898.0,8280.0,7095002,896.0,368236
866,2022-06-16,Alameda,County,1685886.0,782.0,299975.0,3.0,1901.0,8450.0,7103452,894.0,369130
867,2022-06-17,Alameda,County,1685886.0,781.0,300756.0,1.0,1902.0,7331.0,7110783,899.0,370029
868,2022-06-18,Alameda,County,1685886.0,474.0,301230.0,1.0,1903.0,3690.0,7114473,502.0,370531
869,2022-06-19,Alameda,County,1685886.0,467.0,301697.0,3.0,1906.0,2800.0,7117273,438.0,370969
870,2022-06-20,Alameda,County,1685886.0,915.0,302612.0,1.0,1907.0,7904.0,7125177,1031.0,372000
871,2022-06-21,Alameda,County,1685886.0,900.0,303512.0,1.0,1908.0,9516.0,7134693,1149.0,373149
872,2022-06-22,Alameda,County,1685886.0,801.0,304313.0,1.0,1909.0,7793.0,7142486,993.0,374142
873,2022-06-23,Alameda,County,1685886.0,825.0,305138.0,1.0,1910.0,8380.0,7150866,970.0,375112
874,2022-06-24,Alameda,County,1685886.0,824.0,305962.0,0.0,1910.0,6961.0,7157827,981.0,376093
875,2022-06-25,Alameda,County,1685886.0,575.0,306537.0,1.0,1911.0,3587.0,7161414,625.0,376718
876,2022-06-26,Alameda,County,1685886.0,470.0,307007.0,1.0,1912.0,2727.0,7164141,404.0,377122
877,2022-06-27,Alameda,County,1685886.0,1082.0,308089.0,2.0,1914.0,9360.0,7173501,1269.0,378391
878,2022-06-28,Alameda,County,1685886.0,940.0,309029.0,1.0,1915.0,8647.0,7182148,1144.0,379535
879,2022-06-29,Alameda,County,1685886.0,850.0,309879.0,2.0,1917.0,7628.0,7189776,1118.0,380653
880,2022-06-30,Alameda,County,1685886.0,801.0,310680.0,1.0,1918.0,7587.0,7197363,979.0,381632
881,2022-07-01,Alameda,County,1685886.0,825.0,311505.0,2.0,1920.0,6653.0,7204016,968.0,382600
882,2022-07-02,Alameda,County,1685886.0,483.0,311988.0,2.0,1922.0,3092.0,7207108,489.0,383089
883,2022-07-03,Alameda,County,1685886.0,380.0,312368.0,2.0,1924.0,2395.0,7209503,345.0,383434
884,2022-07-04,Alameda,County,1685886.0,558.0,312926.0,0.0,1924.0,2880.0,7212383,439.0,383873
885,2022-07-05,Alameda,County,1685886.0,1151.0,314077.0,2.0,1926.0,10827.0,7223210,1383.0,385256
886,2022-07-06,Alameda,County,1685886.0,991.0,315068.0,1.0,1927.0,7658.0,7230868,1150.0,386406
887,2022-07-07,Alameda,County,1685886.0,840.0,315908.0,0.0,1927.0,7624.0,7238492,1007.0,387413
888,2022-07-08,Alameda,County,1685886.0,808.0,316716.0,1.0,1928.0,7061.0,7245553,1018.0,388431
889,2022-07-09,Alameda,County,1685886.0,522.0,317238.0,0.0,1928.0,3316.0,7248869,559.0,388990
890,2022-07-10,Alameda,County,1685886.0,487.0,317725.0,0.0,1928.0,2728.0,7251597,433.0,389423
891,2022-07-11,Alameda,County,1685886.0,1004.0,318729.0,1.0,1929.0,9127.0,7260724,1172.0,390595
892,2022-07-12,Alameda,County,1685886.0,920.0,319649.0,1.0,1930.0,7861.0,7268585,1079.0,391674
893,2022-07-13,Alameda,County,1685886.0,774.0,320423.0,0.0,1930.0,7258.0,7275843,925.0,392599
894,2022-07-14,Alameda,County,1685886.0,704.0,321127.0,1.0,1931.0,7534.0,7283377,866.0,393465
895,2022-07-15,Alameda,County,1685886.0,763.0,321890.0,0.0,1931.0,6260.0,7289637,934.0,394399
896,2022-07-16,Alameda,County,1685886.0,462.0,322352.0,2.0,1933.0,2954.0,7292591,538.0,394937
897,2022-07-17,Alameda,County,1685886.0,418.0,322770.0,1.0,1934.0,2709.0,7295300,430.0,395367
898,2022-07-18,Alameda,County,1685886.0,900.0,323670.0,2.0,1936.0,8365.0,7303665,1126.0,396493
899,2022-07-19,Alameda,County,1685886.0,740.0,324410.0,2.0,1938.0,7920.0,7311585,909.0,397402
900,2022-07-20,Alameda,County,1685886.0,674.0,325084.0,2.0,1940.0,6478.0,7318063,809.0,398211
901,2022-07-21,Alameda,County,1685886.0,681.0,325765.0,0.0,1940.0,7279.0,7325342,798.0,399009
902,2022-07-22,Alameda,County,1685886.0,673.0,326438.0,1.0,1941.0,6047.0,7331389,857.0,399866
903,2022-07-23,Alameda,County,1685886.0,413.0,326851.0,2.0,1943.0,2775.0,7334164,435.0,400301
904,2022-07-24,Alameda,County,1685886.0,412.0,327263.0,0.0,1943.0,2496.0,7336660,393.0,400694
905,2022-07-25,Alameda,County,1685886.0,800.0,328063.0,4.0,1947.0,7441.0,7344101,960.0,401654
906,2022-07-26,Alameda,County,1685886.0,724.0,328787.0,0.0,1947.0,7457.0,7351558,903.0,402557
907,2022-07-27,Alameda,County,1685886.0,640.0,329427.0,3.0,1950.0,6392.0,7357950,766.0,403323
908,2022-07-28,Alameda,County,1685886.0,528.0,329955.0,0.0,1950.0,6181.0,7364131,715.0,404038
909,2022-07-29,Alameda,County,1685886.0,490.0,330445.0,1.0,1951.0,5364.0,7369495,636.0,404674
910,2022-07-30,Alameda,County,1685886.0,359.0,330804.0,1.0,1952.0,2562.0,7372057,373.0,405047
911,2022-07-31,Alameda,County,1685886.0,339.0,331143.0,0.0,1952.0,2277.0,7374334,344.0,405391
912,2022-08-01,Alameda,County,1685886.0,735.0,331878.0,0.0,1952.0,6963.0,7381297,858.0,406249
913,2022-08-02,Alameda,County,1685886.0,667.0,332545.0,1.0,1953.0,6433.0,7387730,777.0,407026
914,2022-08-03,Alameda,County,1685886.0,542.0,333087.0,0.0,1953.0,6096.0,7393826,645.0,407671
915,2022-08-04,Alameda,County,1685886.0,517.0,333604.0,2.0,1955.0,6388.0,7400214,627.0,408298
916,2022-08-05,Alameda,County,1685886.0,463.0,334067.0,3.0,1958.0,5351.0,7405565,621.0,408919
917,2022-08-06,Alameda,County,1685886.0,310.0,334377.0,0.0,1958.0,2473.0,7408038,358.0,409277
918,2022-08-07,Alameda,County,1685886.0,251.0,334628.0,3.0,1961.0,2136.0,7410174,260.0,409537
919,2022-08-08,Alameda,County,1685886.0,562.0,335190.0,2.0,1963.0,6549.0,7416723,686.0,410223
920,2022-08-09,Alameda,County,1685886.0,462.0,335652.0,0.0,1963.0,6433.0,7423156,608.0,410831
921,2022-08-10,Alameda,County,1685886.0,426.0,336078.0,1.0,1964.0,5762.0,7428918,565.0,411396
922,2022-08-11,Alameda,County,1685886.0,399.0,336477.0,3.0,1967.0,6034.0,7434952,511.0,411907
923,2022-08-12,Alameda,County,1685886.0,328.0,336805.0,1.0,1968.0,5070.0,7440022,438.0,412345
924,2022-08-13,Alameda,County,1685886.0,250.0,337055.0,0.0,1968.0,2283.0,7442305,293.0,412638
925,2022-08-14,Alameda,County,1685886.0,252.0,337307.0,2.0,1970.0,2286.0,7444591,268.0,412906
926,2022-08-15,Alameda,County,1685886.0,466.0,337773.0,3.0,1973.0,6019.0,7450610,568.0,413474
927,2022-08-16,Alameda,County,1685886.0,379.0,338152.0,0.0,1973.0,6494.0,7457104,496.0,413970
928,2022-08-17,Alameda,County,1685886.0,374.0,338526.0,0.0,1973.0,5549.0,7462653,433.0,414403
929,2022-08-18,Alameda,County,1685886.0,339.0,338865.0,1.0,1974.0,5449.0,7468102,392.0,414795
930,2022-08-19,Alameda,County,1685886.0,297.0,339162.0,3.0,1977.0,4940.0,7473042,397.0,415192
931,2022-08-20,Alameda,County,1685886.0,214.0,339376.0,1.0,1978.0,2129.0,7475171,246.0,415438
932,2022-08-21,Alameda,County,1685886.0,217.0,339593.0,0.0,1978.0,2063.0,7477234,222.0,415660
933,2022-08-22,Alameda,County,1685886.0,431.0,340024.0,2.0,1980.0,6695.0,7483929,539.0,416199
934,2022-08-23,Alameda,County,1685886.0,369.0,340393.0,3.0,1983.0,6921.0,7490850,422.0,416621
935,2022-08-24,Alameda,County,1685886.0,320.0,340713.0,1.0,1984.0,5407.0,7496257,404.0,417025
936,2022-08-25,Alameda,County,1685886.0,312.0,341025.0,3.0,1987.0,5714.0,7501971,405.0,417430
937,2022-08-26,Alameda,County,1685886.0,292.0,341317.0,2.0,1989.0,5174.0,7507145,364.0,417794
938,2022-08-27,Alameda,County,1685886.0,172.0,341489.0,0.0,1989.0,2230.0,7509375,215.0,418009
939,2022-08-28,Alameda,County,1685886.0,196.0,341685.0,1.0,1990.0,2062.0,7511437,177.0,418186
940,2022-08-29,Alameda,County,1685886.0,331.0,342016.0,0.0,1990.0,6844.0,7518281,436.0,418622
941,2022-08-30,Alameda,County,1685886.0,335.0,342351.0,1.0,1991.0,6609.0,7524890,403.0,419025
942,2022-08-31,Alameda,County,1685886.0,246.0,342597.0,2.0,1993.0,5636.0,7530526,321.0,419346
943,2022-09-01,Alameda,County,1685886.0,233.0,342830.0,0.0,1993.0,5659.0,7536185,288.0,419634
944,2022-09-02,Alameda,County,1685886.0,237.0,343067.0,0.0,1993.0,4528.0,7540713,290.0,419924
945,2022-09-03,Alameda,County,1685886.0,134.0,343201.0,0.0,1993.0,2040.0,7542753,156.0,420080
946,2022-09-04,Alameda,County,1685886.0,126.0,343327.0,0.0,1993.0,1763.0,7544516,134.0,420214
947,2022-09-05,Alameda,County,1685886.0,148.0,343475.0,0.0,1993.0,2110.0,7546626,141.0,420355
948,2022-09-06,Alameda,County,1685886.0,295.0,343770.0,0.0,1993.0,7609.0,7554235,394.0,420749
949,2022-09-07,Alameda,County,1685886.0,264.0,344034.0,0.0,1993.0,4900.0,7559135,298.0,421047
950,2022-09-08,Alameda,County,1685886.0,247.0,344281.0,0.0,1993.0,5209.0,7564344,285.0,421332
951,2022-09-09,Alameda,County,1685886.0,230.0,344511.0,1.0,1994.0,4960.0,7569304,286.0,421618
952,2022-09-10,Alameda,County,1685886.0,181.0,344692.0,0.0,1994.0,1993.0,7571297,177.0,421795
953,2022-09-11,Alameda,County,1685886.0,141.0,344833.0,0.0,1994.0,1942.0,7573239,162.0,421957
954,2022-09-12,Alameda,County,1685886.0,269.0,345102.0,3.0,1997.0,5635.0,7578874,331.0,422288
955,2022-09-13,Alameda,County,1685886.0,225.0,345327.0,0.0,1997.0,5914.0,7584788,277.0,422565
956,2022-09-14,Alameda,County,1685886.0,194.0,345521.0,0.0,1997.0,4526.0,7589314,243.0,422808
957,2022-09-15,Alameda,County,1685886.0,182.0,345703.0,0.0,1997.0,5040.0,7594354,235.0,423043
958,2022-09-16,Alameda,County,1685886.0,177.0,345880.0,0.0,1997.0,4312.0,7598666,202.0,423245
959,2022-09-17,Alameda,County,1685886.0,133.0,346013.0,0.0,1997.0,2062.0,7600728,141.0,423386
960,2022-09-18,Alameda,County,1685886.0,123.0,346136.0,1.0,1998.0,1901.0,7602629,117.0,423503
961,2022-09-19,Alameda,County,1685886.0,207.0,346343.0,1.0,1999.0,5586.0,7608215,262.0,423765
962,2022-09-20,Alameda,County,1685886.0,175.0,346518.0,0.0,1999.0,5288.0,7613503,222.0,423987
963,2022-09-21,Alameda,County,1685886.0,158.0,346676.0,0.0,1999.0,4224.0,7617727,162.0,424149
964,2022-09-22,Alameda,County,1685886.0,168.0,346844.0,0.0,1999.0,4897.0,7622624,208.0,424357
965,2022-09-23,Alameda,County,1685886.0,173.0,347017.0,0.0,1999.0,4464.0,7627088,220.0,424577
966,2022-09-24,Alameda,County,1685886.0,141.0,347158.0,0.0,1999.0,1927.0,7629015,152.0,424729
967,2022-09-25,Alameda,County,1685886.0,114.0,347272.0,1.0,2000.0,1687.0,7630702,119.0,424848
968,2022-09-26,Alameda,County,1685886.0,223.0,347495.0,0.0,2000.0,5353.0,7636055,258.0,425106
969,2022-09-27,Alameda,County,1685886.0,192.0,347687.0,0.0,2000.0,5010.0,7641065,240.0,425346
970,2022-09-28,Alameda,County,1685886.0,173.0,347860.0,1.0,2001.0,4419.0,7645484,218.0,425564
971,2022-09-29,Alameda,County,1685886.0,164.0,348024.0,1.0,2002.0,4651.0,7650135,190.0,425754
972,2022-09-30,Alameda,County,1685886.0,167.0,348191.0,0.0,2002.0,4154.0,7654289,196.0,425950
973,2022-10-01,Alameda,County,1685886.0,119.0,348310.0,0.0,2002.0,1729.0,7656018,112.0,426062
974,2022-10-02,Alameda,County,1685886.0,118.0,348428.0,0.0,2002.0,1515.0,7657533,113.0,426175
975,2022-10-03,Alameda,County,1685886.0,208.0,348636.0,1.0,2003.0,4844.0,7662377,238.0,426413
976,2022-10-04,Alameda,County,1685886.0,187.0,348823.0,0.0,2003.0,4472.0,7666849,201.0,426614
977,2022-10-05,Alameda,County,1685886.0,146.0,348969.0,0.0,2003.0,3679.0,7670528,213.0,426827
978,2022-10-06,Alameda,County,1685886.0,164.0,349133.0,0.0,2003.0,4357.0,7674885,197.0,427024
979,2022-10-07,Alameda,County,1685886.0,138.0,349271.0,1.0,2004.0,4078.0,7678963,193.0,427217
980,2022-10-08,Alameda,County,1685886.0,116.0,349387.0,0.0,2004.0,1607.0,7680570,131.0,427348
981,2022-10-09,Alameda,County,1685886.0,89.0,349476.0,1.0,2005.0,1490.0,7682060,73.0,427421
982,2022-10-10,Alameda,County,1685886.0,159.0,349635.0,0.0,2005.0,4175.0,7686235,187.0,427608
983,2022-10-11,Alameda,County,1685886.0,152.0,349787.0,0.0,2005.0,4449.0,7690684,190.0,427798
984,2022-10-12,Alameda,County,1685886.0,168.0,349955.0,0.0,2005.0,3838.0,7694522,191.0,427989
985,2022-10-13,Alameda,County,1685886.0,127.0,350082.0,1.0,2006.0,4422.0,7698944,192.0,428181
986,2022-10-14,Alameda,County,1685886.0,143.0,350225.0,1.0,2007.0,4179.0,7703123,174.0,428355
987,2022-10-15,Alameda,County,1685886.0,81.0,350306.0,0.0,2007.0,1606.0,7704729,88.0,428443
988,2022-10-16,Alameda,County,1685886.0,103.0,350409.0,1.0,2008.0,1458.0,7706187,82.0,428525
989,2022-10-17,Alameda,County,1685886.0,166.0,350575.0,0.0,2008.0,4746.0,7710933,186.0,428711
990,2022-10-18,Alameda,County,1685886.0,152.0,350727.0,1.0,2009.0,3996.0,7714929,168.0,428879
991,2022-10-19,Alameda,County,1685886.0,129.0,350856.0,2.0,2011.0,3531.0,7718460,159.0,429038
992,2022-10-20,Alameda,County,1685886.0,140.0,350996.0,1.0,2012.0,4150.0,7722610,186.0,429224
993,2022-10-21,Alameda,County,1685886.0,145.0,351141.0,0.0,2012.0,3771.0,7726381,177.0,429401
994,2022-10-22,Alameda,County,1685886.0,83.0,351224.0,0.0,2012.0,1590.0,7727971,87.0,429488
995,2022-10-23,Alameda,County,1685886.0,110.0,351334.0,0.0,2012.0,1413.0,7729384,77.0,429565
996,2022-10-24,Alameda,County,1685886.0,197.0,351531.0,1.0,2013.0,4977.0,7734361,237.0,429802
997,2022-10-25,Alameda,County,1685886.0,161.0,351692.0,1.0,2014.0,4036.0,7738397,171.0,429973
998,2022-10-26,Alameda,County,1685886.0,153.0,351845.0,0.0,2014.0,3448.0,7741845,165.0,430138
999,2022-10-27,Alameda,County,1685886.0,173.0,352018.0,1.0,2015.0,4333.0,7746178,227.0,430365
1000,2022-10-28,Alameda,County,1685886.0,142.0,352160.0,0.0,2015.0,3886.0,7750064,197.0,430562
1001,2022-10-29,Alameda,County,1685886.0,91.0,352251.0,0.0,2015.0,1718.0,7751782,108.0,430670
1002,2022-10-30,Alameda,County,1685886.0,116.0,352367.0,1.0,2016.0,1440.0,7753222,95.0,430765
1003,2022-10-31,Alameda,County,1685886.0,219.0,352586.0,1.0,2017.0,4154.0,7757376,240.0,431005
1004,2022-11-01,Alameda,County,1685886.0,224.0,352810.0,0.0,2017.0,4148.0,7761524,235.0,431240
1005,2022-11-02,Alameda,County,1685886.0,202.0,353012.0,0.0,2017.0,3488.0,7765012,258.0,431498
1006,2022-11-03,Alameda,County,1685886.0,189.0,353201.0,2.0,2019.0,4369.0,7769381,226.0,431724
1007,2022-11-04,Alameda,County,1685886.0,188.0,353389.0,2.0,2021.0,4327.0,7773708,234.0,431958
1008,2022-11-05,Alameda,County,1685886.0,152.0,353541.0,0.0,2021.0,1950.0,7775658,137.0,432095
1009,2022-11-06,Alameda,County,1685886.0,153.0,353694.0,0.0,2021.0,1695.0,7777353,150.0,432245
1010,2022-11-07,Alameda,County,1685886.0,236.0,353930.0,0.0,2021.0,4697.0,7782050,274.0,432519
1011,2022-11-08,Alameda,County,1685886.0,242.0,354172.0,0.0,2021.0,4103.0,7786153,267.0,432786
1012,2022-11-09,Alameda,County,1685886.0,210.0,354382.0,0.0,2021.0,3984.0,7790137,266.0,433052
1013,2022-11-10,Alameda,County,1685886.0,236.0,354618.0,1.0,2022.0,4578.0,7794715,282.0,433334
1014,2022-11-11,Alameda,County,1685886.0,196.0,354814.0,1.0,2023.0,3034.0,7797749,217.0,433551
1015,2022-11-12,Alameda,County,1685886.0,147.0,354961.0,0.0,2023.0,1801.0,7799550,151.0,433702
1016,2022-11-13,Alameda,County,1685886.0,153.0,355114.0,0.0,2023.0,1828.0,7801378,139.0,433841
1017,2022-11-14,Alameda,County,1685886.0,325.0,355439.0,1.0,2024.0,5182.0,7806560,353.0,434194
1018,2022-11-15,Alameda,County,1685886.0,280.0,355719.0,2.0,2026.0,4766.0,7811326,329.0,434523
1019,2022-11-16,Alameda,County,1685886.0,235.0,355954.0,0.0,2026.0,4139.0,7815465,263.0,434786
1020,2022-11-17,Alameda,County,1685886.0,234.0,356188.0,1.0,2027.0,4345.0,7819810,294.0,435080
1021,2022-11-18,Alameda,County,1685886.0,263.0,356451.0,1.0,2028.0,4087.0,7823897,307.0,435387
1022,2022-11-19,Alameda,County,1685886.0,196.0,356647.0,1.0,2029.0,2053.0,7825950,183.0,435570
1023,2022-11-20,Alameda,County,1685886.0,183.0,356830.0,3.0,2032.0,1743.0,7827693,159.0,435729
1024,2022-11-21,Alameda,County,1685886.0,351.0,357181.0,0.0,2032.0,4637.0,7832330,403.0,436132
1025,2022-11-22,Alameda,County,1685886.0,283.0,357464.0,0.0,2032.0,4180.0,7836510,349.0,436481
1026,2022-11-23,Alameda,County,1685886.0,373.0,357837.0,3.0,2035.0,3842.0,7840352,410.0,436891
1027,2022-11-24,Alameda,County,1685886.0,155.0,357992.0,1.0,2036.0,1082.0,7841434,115.0,437006
1028,2022-11-25,Alameda,County,1685886.0,312.0,358304.0,0.0,2036.0,2897.0,7844331,317.0,437323
1029,2022-11-26,Alameda,County,1685886.0,274.0,358578.0,0.0,2036.0,2263.0,7846594,242.0,437565
1030,2022-11-27,Alameda,County,1685886.0,279.0,358857.0,0.0,2036.0,2134.0,7848728,275.0,437840
1031,2022-11-28,Alameda,County,1685886.0,598.0,359455.0,1.0,2037.0,6167.0,7854895,708.0,438548
1032,2022-11-29,Alameda,County,1685886.0,457.0,359912.0,0.0,2037.0,5428.0,7860323,562.0,439110
1033,2022-11-30,Alameda,County,1685886.0,433.0,360345.0,1.0,2038.0,4741.0,7865064,538.0,439648
1034,2022-12-01,Alameda,County,1685886.0,436.0,360781.0,1.0,2039.0,4862.0,7869926,484.0,440132
